longitude,latitude,stratum,bathrooms,constructed_area,house_age,bedrooms,parking,administration,floor,rent_price,facilities
-74.133886,4.6003684,3,1,50.0,12,2,0,0.0,5,1070000,"['Cocina Integral', 'Colegios / Universidades', 'Instalación de gas', 'Parques cercanos', 'Sobre vía principal', 'Supermercados / C.Comerciales', 'Trans. Público cercano', 'Zona Campestre', 'Zona Comercial', 'Zona Industrial', 'Zona Residencial']"
-74.0464118,4.6750579,6,3,221.0,23,3,3,0.0,0,12000000,"['Ascensor', 'Balcón', 'Baño Auxiliar', 'Caldera', 'Chimenea', 'Citófono', 'Closet', 'Cocina Integral', 'Comedor', 'Cuarto de servicio', 'Cómodas vias de acceso', 'Depósito / Bodega', 'En Edificio', 'En zona residencial', 'Estudio', 'Garaje / Parqueadero(s)', 'Garaje Cubierto', 'Piso en Madera', 'Planta Eléctrica', 'Portería / Recepción', 'Portería / Vigilancia', 'Salón Comunal', 'Servicios independientes', 'Servicios Públicos', 'Sobre vía secundaria', 'Supermercados / C.Comerciales', 'Todos los Servicios', 'Trans. Público cercano', 'Ubicada en edificio', 'Ventilación Natural', 'Vigilancia 24x7', 'Vigilancia privada 24*7', 'Zona de lavandería', 'Zona Residencial']"
-74.082309455972,4.6187707495076,3,1,22.0,4,1,0,0.0,0,950000,"['Cerca a sector comercial', 'Cerca centro comercial', 'Closet', 'Cocina Integral', 'Colegios / Universidades', 'Comedor', 'Comedor auxiliar', 'Cómodas vias de acceso', 'En Edificio', 'En zona Comercial', 'En zona residencial', 'Piso en Baldosa /  Mármol', 'Piso en Madera', 'Portería / Recepción', 'Sobre vía principal', 'Vigilancia privada 24*7', 'Zona de lavandería', 'Zona Residencial']"
-74.05794,4.69546,5,2,58.0,4,1,1,479000.0,2,3000000,"[None, 'Alarma', 'Amoblado', 'Ascensor', 'Ascensor(es) inteligente(s)', 'Bahía exterior de parqueo', 'Balcón', 'Barra estilo americano', 'Baño Auxiliar', 'Baño de Servicio', 'Baño Independiente', 'Calentador', 'Canchas Deportivas', 'Cerca centro comercial', 'Cerca de Zona Urbana', 'Chimenea', 'Citófono', 'Closet', 'Cocina Integral', 'Cocina tipo Americano', 'Colegios / Universidades', 'Comedor', 'Comedor auxiliar', 'Disponibilidad WiFi', 'En conjunto cerrado', 'En zona residencial', 'Estudio', 'Garaje / Parqueadero(s)', 'Garaje(s)', 'Gimnasio', 'Hall de Alcobas', 'Instalación de gas', 'Panorámica un lado', 'Parqueadero Visitantes', 'Parques cercanos', 'Piso en Baldosa /  Mármol', 'Piso en cemento', 'Planta Eléctrica', 'Portería / Recepción', 'Pozo de agua natural', 'Salón Comunal', 'Salón de Juegos', 'Salón de videoconferencias', 'Senderos ecológicos', 'Sensor de movimiento', 'Servicio de Internet', 'Servicio de Lavandería', 'Servicios independientes', 'Servicios Públicos', 'Shut de basura', 'Supermercados / C.Comerciales', 'Sístema de riego', 'Todos los Servicios', 'Trans. Público cercano', 'Ventilación Natural', 'Vigilancia privada 24*7', 'Zona Campestre', 'Zona Comercial', 'Zona de BBQ', 'Zona de lavandería', 'Zona Infantil', 'Zona Residencial', 'Área Urbana']"
-74.0412142,4.715815,5,2,70.0,0,2,2,0.0,4,3200000,"['Ascensor', 'Balcón', 'Barra estilo americano', 'Baño Auxiliar', 'Calentador', 'Chimenea', 'Circuito cerrado de TV', 'Citófono', 'Cocina tipo Americano', 'Colegios / Universidades', 'Depósito / Bodega', 'Garaje(s)', 'Gimnasio', 'Instalación de gas', 'Loft', 'Parques cercanos', 'Portería / Recepción', 'Salón Comunal', 'Supermercados / C.Comerciales', 'Terraza', 'Trans. Público cercano', 'Vigilancia', 'Vista panorámica', 'Zona Residencial']"
-74.037757,4.6937669,6,1,46.0,31,2,1,296000.0,0,2204000,"['Amoblado', 'Ascensor', 'Cerca centro comercial', 'Citófono', 'Salón Comunal', 'Sobre vía principal', 'Trans. Público cercano', 'Vigilancia', 'Zona Comercial', 'Zona Residencial']"
-74.042818,4.672686,6,2,120.0,4,2,2,1471500.0,3,17000000,"['Balcón', 'Closet', 'Depósito / Bodega', 'Escalera de Emergencia', 'Instalación de gas', 'Piso en Baldosa /  Mármol', 'Piso en Madera', 'Puerta de seguridad', 'Shut de basura', 'Zona de lavandería']"
-74.0360085,4.6956395,6,3,140.0,23,3,1,0.0,1,4000000,"['Amoblado', 'Ascensor', 'Calentador', 'Citófono', 'Cocina Integral', 'Colegios / Universidades', 'Comedor auxiliar', 'Estudio', 'Garaje(s)', 'Hall de Alcobas', 'Instalación de gas', 'Parqueadero Visitantes', 'Parques cercanos', 'Patio', 'Piso en Baldosa /  Mármol', 'Planta Eléctrica', 'Portería / Recepción', 'Salón Comunal', 'Supermercados / C.Comerciales', 'Trans. Público cercano', 'Vigilancia', 'Vivienda Bifamiliar', 'Vivienda Multifamiliar', 'Zona Comercial', 'Zona de lavandería', 'Zona Residencial']"
-74.071973,4.7110145,2,1,40.0,31,1,0,0.0,0,600000,"['Cerca centro comercial', 'Trans. Público cercano', 'Vista panorámica', 'Zona Comercial', 'Zona Residencial']"
-74.0373679,4.7302057,4,2,78.0,4,3,0,0.0,0,3400000,"['Chimenea', 'Citófono', 'Cocina Integral', 'Instalación de gas', 'Parques cercanos', 'Supermercados / C.Comerciales', 'Trans. Público cercano', 'Zona Comercial', 'Zona Residencial']"
-74.057296652151,4.671127632083,6,4,202.0,0,3,2,2093500.0,0,19406499,"['Ascensor', 'Balcón', 'Citófono', 'Cocina Integral', 'Gimnasio', 'Salón Comunal', 'Shut de basura', 'Sobre vía principal', 'Terraza', 'Vista panorámica', 'Zona Infantil', 'Zona Residencial']"
-74.0684636,4.6182539,4,2,100.0,4,3,2,748900.0,14,6000000,"['Ascensor', 'Balcón', 'Baño Auxiliar', 'Calentador', 'Circuito cerrado de TV', 'Citófono', 'Cocina Integral', 'Cocina tipo Americano', 'Colegios / Universidades', 'Depósito / Bodega', 'En conjunto cerrado', 'Garaje(s)', 'Gimnasio', 'Hall de Alcobas', 'Parques cercanos', 'Portería / Recepción', 'Sala de internet', 'Sauna / Turco / Jacuzzi', 'Sobre vía principal', 'Supermercados / C.Comerciales', 'Trans. Público cercano', 'Vigilancia', 'Zona Comercial', 'Zona de lavandería', 'Zona Residencial']"
-74.0807959,4.6051748,3,1,45.0,23,1,0,0.0,3,800000,"['Cocina Integral', 'Colegios / Universidades', 'Instalación de gas', 'Parques cercanos', 'Supermercados / C.Comerciales', 'Trans. Público cercano', 'Vivienda Multifamiliar', 'Zona Comercial', 'Zona Residencial']"
-74.0307467,4.7074544,5,2,60.0,23,2,1,0.0,4,3000000,"['Colegios / Universidades', 'Duplex', 'Parqueadero Visitantes', 'Parques cercanos', 'Salón Comunal', 'Supermercados / C.Comerciales', 'Trans. Público cercano']"
-74.2072113,4.6244392,1,1,47.0,4,3,0,0.0,0,928880,[]
-74.043786876855,4.70159699428,5,2,82.0,31,2,2,778000.0,2,3122000,[]
-74.053087234497,4.6618912868695,6,3,218.0,0,3,3,2500000.0,5,14000000,"['Acceso Pavimentado', 'Alarma', 'Ascensor', 'Balcón', 'Baño Auxiliar', 'Baño Independiente', 'Calentador', 'Chimenea', 'Citófono', 'Cocina Integral', 'Colegios / Universidades', 'Cuarto de servicio', 'Depósito / Bodega', 'Estudio', 'Garaje(s)', 'Gimnasio', 'Hall de Alcobas', 'Instalación de gas', 'Jardín', 'Parqueadero Visitantes', 'Parques cercanos', 'Portería / Recepción', 'Salón Comunal', 'Sobre vía principal', 'Supermercados / C.Comerciales', 'Trans. Público cercano', 'Vigilancia', 'Vista panorámica', 'Vivienda Multifamiliar', 'Zona Comercial', 'Zona de lavandería', 'Zona Residencial', 'Zonas Verdes']"
-74.0565595,4.7332271,5,3,132.0,23,3,2,0.0,4,4300000,"['Ascensor', 'Circuito cerrado de TV']"
-74.047342,4.658618,6,3,143.0,12,2,3,2184000.0,7,12000000,"['Asador', 'Balcón', 'Baño Auxiliar', 'Calentador', 'Canchas Deportivas', 'Chimenea', 'Cuarto de servicio', 'Estudio', 'Gimnasio', 'Vigilancia', 'Vista panorámica']"
-74.1526911,4.6368098,3,2,56.0,12,3,0,0.0,0,1500000,"['Alcantarillado', 'Ascensor', 'Baño Auxiliar', 'Bombas de gasolina', 'Calentador', 'Cerca a sector comercial', 'Cerca centro comercial', 'Cocina Integral', 'Cocina tipo Americano', 'Colegios / Universidades', 'Comedor', 'Cómodas vias de acceso', 'En conjunto cerrado', 'En zona residencial', 'Escalera de Emergencia', 'Hall de Alcobas', 'Instalación de gas', 'Parqueadero Visitantes', 'Parques cercanos', 'Piso de alta resistencia', 'Piso en Baldosa /  Mármol', 'Portería / Recepción', 'Portería / Vigilancia', 'Restaurantes', 'Salón Comunal', 'Seguridad', 'Servicios independientes', 'Servicios Públicos', 'Shut de basura', 'Sobre vía principal', 'Sobre vía secundaria', 'Supermercados / C.Comerciales', 'Todos los Servicios', 'Trans. Público cercano', 'Ventilación Natural', 'Vigilancia 24x7', 'Vigilancia privada 24*7', 'Zona de lavandería', 'Zona Infantil', 'Zona Residencial', 'Zonas Verdes', 'Área Urbana']"
-74.1362778,4.7099098,2,1,48.0,4,2,0,0.0,9,1280000,"['Ascensor', 'Barra estilo americano', 'Calentador', 'Cocina Integral', 'Cocina tipo Americano', 'Colegios / Universidades', 'En conjunto cerrado', 'Hall de Alcobas', 'Instalación de gas', 'Parqueadero Visitantes', 'Parques cercanos', 'Piso en Baldosa /  Mármol', 'Portería / Recepción', 'Salón Comunal', 'Supermercados / C.Comerciales', 'Trans. Público cercano', 'Vigilancia', 'Vista panorámica', 'Zona de lavandería', 'Zona Infantil', 'Zona Residencial', 'Zonas Verdes']"
-74.04206,4.729606,4,5,180.0,31,4,1,665000.0,5,3835000,"['Ascensor', 'Baño Auxiliar', 'Calentador', 'Chimenea', 'Closet', 'Cocina Integral', 'Cuarto de servicio', 'Cómodas vias de acceso', 'Estudio', 'Garaje / Parqueadero(s)', 'Hall de Alcobas', 'Portería / Vigilancia', 'Salón Comunal', 'Terraza', 'Zona de BBQ', 'Zona de lavandería', 'Zona Residencial']"
-74.029411315918,4.69212198257446,6,4,438.0,12,3,4,3150000.0,12,27000000,"['Ascensor', 'Balcón', 'Baño Auxiliar', 'Caldera', 'Cancha de Tennis', 'Chimenea', 'Circuito cerrado de TV', 'Citófono', 'Cocina Integral', 'Colegios / Universidades', 'Comedor auxiliar', 'Depósito / Bodega', 'Duplex', 'Estudio', 'Hall de Alcobas', 'Instalación de gas', 'Jardín', 'Parqueadero Visitantes', 'Parques cercanos', 'PentHouse', 'Portería / Recepción', 'Salón Comunal', 'Sauna / Turco / Jacuzzi', 'Terraza', 'Trans. Público cercano', 'Vigilancia', 'Vista panorámica', 'Zona de lavandería', 'Zona Infantil', 'Zona Residencial', 'Zonas Verdes']"
-74.1301884,4.6609209,4,2,57.0,12,3,0,0.0,0,2300000,"['Calentador', 'Citófono', 'Cocina Integral', 'Colegios / Universidades', 'En conjunto cerrado', 'Instalación de gas', 'Parqueadero Visitantes', 'Parques cercanos', 'Piso en Baldosa /  Mármol', 'Portería / Recepción', 'Salón Comunal', 'Salón de Juegos', 'Sobre vía principal', 'Supermercados / C.Comerciales', 'Trans. Público cercano', 'Vigilancia', 'Zona Comercial', 'Zona de lavandería', 'Zona Infantil', 'Zona Residencial', 'Zonas Verdes']"
-74.182473,4.6005298,2,1,85.0,23,2,0,0.0,0,1100000,"['Canchas Deportivas', 'Salón Comunal', 'Sobre vía principal', 'Trans. Público cercano', 'Zona Residencial']"
-74.0505282,4.7577719,4,1,35.0,4,1,0,148000.0,0,1252000,[]
-74.04991,4.65018,6,2,85.0,12,2,2,1253218.0,1,4100000,"[None, 'Ascensor', 'Ascensor(es) inteligente(s)', 'Bahía exterior de parqueo', 'Barra estilo americano', 'Baño Auxiliar', 'Baño de Servicio', 'Baño Independiente', 'Baños comunales', 'Caldera', 'Calentador', 'Canchas Deportivas', 'Cerca centro comercial', 'Cerca de Zona Urbana', 'Chimenea', 'Citófono', 'Closet', 'Cocina Integral', 'Cocina tipo Americano', 'Colegios / Universidades', 'Comedor', 'Comedor auxiliar', 'Control térmico', 'Disponibilidad WiFi', 'Edificio Inteligente', 'En conjunto cerrado', 'En zona residencial', 'Escaleras eléctricas', 'Garaje / Parqueadero(s)', 'Garaje(s)', 'Hall de Alcobas', 'Instalación de gas', 'Panorámica un lado', 'Parqueadero a Nivel', 'Parqueadero Visitantes', 'Parques cercanos', 'Piso en Baldosa /  Mármol', 'Piso en cemento', 'Planta Eléctrica', 'Portería / Recepción', 'Pozo de agua natural', 'Salón Comunal', 'Salón de Juegos', 'Salón de videoconferencias', 'Senderos ecológicos', 'Sensor de movimiento', 'Servicio de Internet', 'Servicio de Lavandería', 'Servicios independientes', 'Servicios Públicos', 'Shut de basura', 'Supermercados / C.Comerciales', 'Sístema de riego', 'Todos los Servicios', 'Trans. Público cercano', 'Ventilación Natural', 'Vigilancia privada 24*7', 'Zona Campestre', 'Zona Comercial', 'Zona de lavandería', 'Zona Infantil', 'Zona Residencial', 'Área Urbana']"
-74.0468575,4.6613212,6,4,240.0,31,4,2,1600000.0,8,12700000,"['Amoblado', 'Asador', 'Ascensor', 'Chimenea', 'Cuarto de conductores', 'Cuarto de servicio', 'Depósito / Bodega', 'Estudio', 'Gimnasio', 'Parqueadero Visitantes', 'Parques cercanos', 'Portería / Recepción', 'Salón Comunal', 'Supermercados / C.Comerciales', 'Trans. Público cercano', 'Vigilancia', 'Vista panorámica', 'Zona de lavandería', 'Zona Infantil']"
-74.069369,4.740763,4,1,35.0,4,1,0,0.0,0,1800000,"['Ascensor', 'Baño Auxiliar', 'Circuito cerrado de TV', 'Cocina Integral', 'En conjunto cerrado', 'Estudio', 'Garaje(s)', 'Gimnasio', 'Instalación de gas', 'Portería / Recepción', 'Salón Comunal', 'Zona de lavandería', 'Zona Residencial']"
-74.0476206,4.6563384,6,4,222.0,12,3,3,1700000.0,3,10000000,"['Ascensor', 'Barra estilo americano', 'Baño Auxiliar', 'Baño Independiente', 'Canchas Deportivas', 'Circuito cerrado de TV', 'Citófono', 'Closet', 'Cocina Equipada', 'Comedor auxiliar', 'Cuarto de servicio', 'Despensa', 'Estudio', 'Garaje(s)', 'Instalación de gas', 'Parqueadero Visitantes', 'Parques cercanos', 'Portería / Recepción', 'Salón Comunal', 'Supermercados / C.Comerciales', 'Trans. Público cercano', 'Vigilancia', 'Zona Comercial', 'Zona de lavandería', 'Zona Residencial']"
-74.050475887046,4.672208994009,6,4,160.0,23,3,2,0.0,0,7300000,"['Alarma', 'Ascensor', 'Calentador', 'Cerca centro comercial', 'Closet', 'Cocina Integral', 'Instalación de gas', 'Patio', 'Piso en Madera', 'Salón Comunal', 'Shut de basura', 'Trans. Público cercano', 'Vista panorámica', 'Área Urbana']"
-74.0652912,4.6450388,3,2,81.0,4,2,2,630000.0,18,3600000,"['Balcón', 'Barra estilo americano', 'Baño Auxiliar', 'Baño Independiente', 'Calentador', 'Citófono', 'Closet', 'Estudio', 'Hall de Alcobas', 'Instalación de gas', 'Vista panorámica', 'Zona de lavandería']"
-74.1007035,4.6564928,4,1,35.0,12,1,0,0.0,0,850000,"['Acceso Pavimentado', 'Alcantarillado', 'Colegios / Universidades', 'Parques cercanos', 'Sensor de movimiento', 'Servicios Públicos', 'Supermercados / C.Comerciales', 'Trans. Público cercano', 'Zonas Verdes']"
-74.079008102417,4.6114596851517,3,1,31.0,4,2,0,0.0,0,1400000,"['Ascensor', 'Canchas Deportivas', 'Closet', 'Cocina Integral', 'Gimnasio', 'Instalación de gas', 'Shut de basura', 'Trans. Público cercano', 'Zona Comercial', 'Zona Industrial', 'Zona Infantil', 'Área Urbana']"
-74.063065052032,4.6702661283092,4,2,117.0,31,3,1,790000.0,3,2500000,"['Calentador', 'Citófono', 'Closet', 'Cocina Integral', 'Instalación de gas', 'Shut de basura', 'Trans. Público cercano', 'Vista panorámica', 'Zona Residencial']"
-74.04906,4.67718,6,3,165.0,23,3,2,1792000.0,3,5558000,"['Vista panorámica', 'Zona Residencial']"
-74.047540125459,4.673169602022,6,3,174.0,12,2,4,1422000.0,0,13000000,"['Chimenea', 'Citófono', 'Cocina Equipada', 'Gimnasio', 'PentHouse', 'Portería / Recepción', 'Vista panorámica']"
-74.0385388,4.6871987,5,3,174.0,12,3,2,1087000.0,11,9000000,"['Ascensor', 'Balcón', 'Caldera', 'Calentador', 'Chimenea', 'Citófono', 'Cocina Integral', 'Colegios / Universidades', 'Cuarto de Escoltas', 'Cuarto de servicio', 'Depósito / Bodega', 'En conjunto cerrado', 'Estudio', 'Garaje(s)', 'Gimnasio', 'Hall de Alcobas', 'Instalación de gas', 'Parqueadero Visitantes', 'Parques cercanos', 'Piscina', 'Portería / Recepción', 'Salón Comunal', 'Salón de Juegos', 'Supermercados / C.Comerciales', 'Terraza', 'Vigilancia', 'Vista panorámica', 'Zona de lavandería', 'Zona Infantil', 'Zona Residencial', 'Zonas Verdes']"
-74.02699,4.68454,6,5,310.1,23,4,4,2730300.0,10,28000000,"['Baño de Servicio', 'Closet', 'Cuarto de servicio', 'Cuarto de Servicio', 'Depósito / Bodega', 'Disponibilidad WiFi', 'Estudio', 'Instalación de gas', 'Jardines Exteriores', 'Piso en Alfombra', 'Piso en Baldosa /  Mármol', 'Piso en Madera', 'Shut de basura', 'Terraza', 'Terraza', 'Zona de lavandería']"
-74.0505422,4.6709372,6,4,277.0,0,3,3,2500000.0,5,33000000,"[None, 'Ascensor', 'Ascensor(es) inteligente(s)', 'Bahía exterior de parqueo', 'Balcón', 'Barra estilo americano', 'Baño Auxiliar', 'Baño de Servicio', 'Baño Independiente', 'Caldera', 'Calentador', 'Canchas Deportivas', 'Cerca centro comercial', 'Cerca de Zona Urbana', 'Chimenea', 'Citófono', 'Closet', 'Cocina Integral', 'Cocina tipo Americano', 'Colegios / Universidades', 'Comedor', 'Comedor auxiliar', 'Cuarto de conductores', 'Cuarto de servicio', 'Disponibilidad WiFi', 'En conjunto cerrado', 'En zona residencial', 'Estudio', 'Garaje / Parqueadero(s)', 'Garaje(s)', 'Gimnasio', 'Hall de Alcobas', 'Instalación de gas', 'Panorámica un lado', 'Parqueadero Visitantes', 'Parques cercanos', 'Piso en Baldosa /  Mármol', 'Piso en cemento', 'Planta Eléctrica', 'Portería / Recepción', 'Pozo de agua natural', 'Salón Comunal', 'Salón de Juegos', 'Salón de videoconferencias', 'Senderos ecológicos', 'Sensor de movimiento', 'Servicio de Internet', 'Servicio de Lavandería', 'Servicios independientes', 'Servicios Públicos', 'Shut de basura', 'Supermercados / C.Comerciales', 'Sístema de riego', 'Todos los Servicios', 'Trans. Público cercano', 'Ventilación Natural', 'Vigilancia privada 24*7', 'Zona Campestre', 'Zona Comercial', 'Zona de lavandería', 'Zona Infantil', 'Zona Residencial', 'Área Urbana']"
-74.045864,4.6846915,6,4,183.23,12,3,2,1017000.0,7,8483000,"[None, 'Ascensor(es) inteligente(s)', 'Bahía exterior de parqueo', 'Barra estilo americano', 'Baño Auxiliar', 'Baño de Servicio', 'Baño Independiente', 'Baños comunales', 'Baños comunales', 'Calentador', 'Canchas Deportivas', 'Cerca centro comercial', 'Cerca de Zona Urbana', 'Chimenea', 'Citófono', 'Closet', 'Cocina Integral', 'Cocina tipo Americano', 'Colegios / Universidades', 'Comedor', 'Comedor auxiliar', 'Control térmico', 'Cuarto de servicio', 'Disponibilidad WiFi', 'Duplex', 'Edificio Inteligente', 'En conjunto cerrado', 'En zona residencial', 'Escaleras eléctricas', 'Estudio', 'Garaje / Parqueadero(s)', 'Garaje(s)', 'Hall de Alcobas', 'Instalación de gas', 'Panorámica un lado', 'Parqueadero a Nivel', 'Parqueadero Visitantes', 'Parques cercanos', 'Piso en Baldosa /  Mármol', 'Piso en cemento', 'Planta Eléctrica', 'Portería / Recepción', 'Pozo de agua natural', 'Salón Comunal', 'Salón de videoconferencias', 'Senderos ecológicos', 'Sensor de movimiento', 'Servicio de Internet', 'Servicio de Lavandería', 'Servicios independientes', 'Servicios Públicos', 'Shut de basura', 'Supermercados / C.Comerciales', 'Sístema de riego', 'Todos los Servicios', 'Trans. Público cercano', 'Ventilación Natural', 'Zona Campestre', 'Zona Comercial', 'Zona de BBQ', 'Zona de lavandería', 'Zona Residencial', 'Área Urbana']"
-74.043650643911,4.671692976787,6,5,325.0,31,4,2,1900000.0,6,7500000,"['Ascensor', 'Calentador', 'Cerca centro comercial', 'Citófono', 'Cocina tipo Americano', 'Instalación de gas', 'Piso en Alfombra', 'Piso en Madera', 'Shut de basura', 'Terraza', 'Trans. Público cercano', 'Vista panorámica', 'Zona Residencial', 'Área Urbana']"
-74.0385971069336,4.69648730158034,6,4,112.0,12,3,2,0.0,3,5500000,"['Amoblado', 'Ascensor', 'Balcón', 'Baño Auxiliar', 'Calentador', 'Chimenea', 'Circuito cerrado de TV', 'Citófono', 'Colegios / Universidades', 'Comedor auxiliar', 'Depósito / Bodega', 'Estudio', 'Garaje(s)', 'Instalación de gas', 'Loft', 'Parqueadero Visitantes', 'Parques cercanos', 'Portería / Recepción', 'Salón Comunal', 'Supermercados / C.Comerciales', 'Terraza', 'Trans. Público cercano', 'Vigilancia', 'Vista panorámica', 'Zona de lavandería', 'Zona Residencial']"
-74.0666448,4.732675,4,2,62.0,23,3,0,178000.0,0,1522000,"['Calentador', 'Circuito cerrado de TV', 'Citófono', 'Cocina Integral', 'Comedor', 'Cómodas vias de acceso', 'En conjunto cerrado', 'En zona residencial', 'Instalación de gas', 'Parqueadero Visitantes', 'Piso en Baldosa /  Mármol', 'Piso en Madera', 'Portería / Recepción', 'Portería / Vigilancia', 'Salón Comunal', 'Servicios Públicos', 'Trans. Público cercano', 'Ventilación Natural', 'Vigilancia 24x7', 'Vigilancia privada 24*7', 'Zona Residencial']"
-74.0623247,4.6326103,4,1,38.0,23,1,0,0.0,1,1550000,"['Baño Independiente', 'Closet', 'Cocina Integral', 'Cocina tipo Americano', 'Colegios / Universidades', 'Parques cercanos', 'Supermercados / C.Comerciales', 'Trans. Público cercano', 'Zona de lavandería', 'Zona Residencial']"
-74.0472476,4.724556,4,1,21.0,4,1,0,305000.0,2,2695000,"['Alarma', 'Ascensor', 'Auditorio', 'Cerca a sector comercial', 'Cerca centro comercial', 'Citófono', 'Closet', 'Cocina Integral', 'Colegios / Universidades', 'Comedor', 'Cómodas vias de acceso', 'En Edificio', 'En zona residencial', 'Escalera de Emergencia', 'Loft', 'Parques cercanos', 'Piso en Baldosa /  Mármol', 'Piso en Madera', 'Portería / Recepción', 'Puerta de seguridad', 'Salón Comunal', 'Salón de Juegos', 'Shut de basura', 'Sobre vía secundaria', 'Trans. Público cercano', 'Vigilancia 24x7', 'Vigilancia privada 24*7', 'Zona de lavandería', 'Zona Residencial']"
-74.0434323,4.7057928,6,2,62.0,23,1,1,0.0,3,4200000,"['Amoblado', 'Ascensor', 'Baño Auxiliar', 'Calentador', 'Circuito cerrado de TV', 'Citófono', 'Cocina Integral', 'Colegios / Universidades', 'Depósito / Bodega', 'Garaje(s)', 'Instalación de gas', 'Parqueadero Visitantes', 'Parques cercanos', 'Portería / Recepción', 'Supermercados / C.Comerciales', 'Vigilancia', 'Zona de lavandería', 'Zona Residencial']"
-74.051002184188,4.6545283001512,6,5,420.0,31,5,4,2584000.0,6,20000000,"['Amoblado', 'Ascensor', 'Balcón', 'Barra estilo americano', 'Baño Auxiliar', 'Baño Independiente', 'Bósque nativo', 'Chimenea', 'Circuito cerrado de TV', 'Citófono', 'Closet', 'Cochera', 'Cocina Equipada', 'Cocina Integral', 'Colegios / Universidades', 'Comedor auxiliar', 'Cuarto de servicio', 'Depósito / Bodega', 'Despensa', 'Estudio', 'Garaje(s)', 'Hall de Alcobas', 'Instalación de gas', 'Jardín', 'Parqueadero Visitantes', 'Parques cercanos', 'Planta Eléctrica', 'Portería / Recepción', 'Rio / Quebrada cercano(a)', 'Trans. Público cercano', 'Vigilancia', 'Vista panorámica', 'Zona de lavandería', 'Zona Residencial', 'Zonas Verdes', 'Árboles frutales']"
-74.099121938506,4.713559017849,3,1,60.0,4,3,0,0.0,3,1500000,"['Cerca centro comercial', 'Closet', 'Cocina Integral', 'Instalación de gas', 'Piso en Baldosa /  Mármol', 'Trans. Público cercano', 'Vista panorámica', 'Zona Residencial', 'Área Urbana']"
-74.109061577346,4.6955154487047,3,1,47.0,23,2,0,0.0,3,1400000,"['Acceso Pavimentado', 'Baño Auxiliar', 'Cerca de Zona Urbana', 'Citófono', 'Closet', 'Cocina Integral', 'En conjunto cerrado', 'Instalación de gas', 'Piso en Baldosa /  Mármol', 'Portería / Recepción', 'Salón Comunal', 'Sobre vía principal', 'Supermercados / C.Comerciales', 'Trans. Público cercano', 'Vigilancia', 'Zona de lavandería']"
-74.035910429006,4.700949557741,6,3,160.0,31,3,2,0.0,2,8500000,"['Amoblado', 'Cerca centro comercial', 'Chimenea', 'Closet', 'Cocina Equipada', 'Cocina Integral', 'Instalación de gas', 'Piso en Madera', 'Sobre vía principal', 'Trans. Público cercano', 'Vista panorámica', 'Zona Residencial', 'Área Urbana']"
-74.072092,4.7109886,6,4,217.0,31,3,2,1800000.0,0,8000000,[]
-74.1179969,4.7149606,3,2,72.0,31,3,0,0.0,0,1200000,"['Baño Auxiliar', 'Cocina Integral', 'Colegios / Universidades', 'Instalación de gas', 'Parques cercanos', 'Patio', 'Supermercados / C.Comerciales', 'Trans. Público cercano', 'Zona Residencial', 'Zonas Verdes']"
-74.02919234049,4.708724331219,5,4,190.0,23,3,2,1575000.0,1,5500000,"['Alarma', 'Balcón', 'Canchas Deportivas', 'Cerca centro comercial', 'Chimenea', 'Citófono', 'Closet', 'Cocina Equipada', 'Cocina tipo Americano', 'Piso en Madera', 'Salón Comunal', 'Shut de basura', 'Tanques de Agua', 'Terraza', 'Vista panorámica', 'Zona Campestre', 'Zona Infantil', 'Zona Residencial', 'Área Urbana']"
-74.059405629372,4.649478490799,4,2,48.0,12,1,1,642000.0,0,2950000,"['Ascensor', 'Balcón', 'Calentador', 'Cerca centro comercial', 'Citófono', 'Closet', 'Cocina Integral', 'Instalación de gas', 'Salón Comunal', 'Shut de basura', 'Trans. Público cercano', 'Área Urbana']"
-74.110775,4.594312,3,1,45.0,0,2,0,213000.0,0,1140000,"['Baño Auxiliar', 'Bombas de gasolina', 'Calentador', 'Cerca a sector comercial', 'Closet', 'Cocina Integral', 'Colegios / Universidades', 'Comedor', 'Cómodas vias de acceso', 'En conjunto cerrado', 'En Edificio', 'Garaje(s)', 'Instalación de gas', 'Parques cercanos', 'Piso en Baldosa /  Mármol', 'Piso en Madera', 'Restaurantes', 'Servicios Públicos', 'Sobre vía principal', 'Sobre vía secundaria', 'Ventilación Natural', 'Vigilancia 24x7', 'Vigilancia privada 24*7', 'Vista panorámica', 'Zona de lavandería', 'Zona Industrial', 'Zona Residencial']"
-74.0481271,4.6692107,6,1,50.0,23,1,1,426000.0,3,2650000,"['Ascensor', 'Barra estilo americano', 'Caldera', 'Calentador', 'Circuito cerrado de TV', 'Citófono', 'Cocina Integral', 'Cocina tipo Americano', 'Colegios / Universidades', 'Depósito / Bodega', 'Garaje(s)', 'Instalación de gas', 'Parqueadero Visitantes', 'Parques cercanos', 'Portería / Recepción', 'Salón Comunal', 'Supermercados / C.Comerciales', 'Trans. Público cercano', 'Vigilancia', 'Zona Comercial']"
-74.064616576799,4.633179919158,5,2,60.0,12,2,1,490500.0,7,1850000,"['Closet', 'Cocina tipo Americano', 'Sobre vía principal', 'Vista panorámica', 'Zona Residencial']"
