longitude,latitude,stratum,bathrooms,constructed_area,house_age,bedrooms,parking,administration,floor,rent_price
-74.0645503,4.6394238,4.0,2.0,163.0,12.0,2.0,2.0,0.0,1.0,3220000.0
-74.1574159,4.6821033,3.0,1.0,42.0,4.0,2.0,0.0,0.0,0.0,1150000.0
-74.067013263702,4.6907413286533,4.0,2.0,55.0,23.0,2.0,1.0,0.0,2.0,2100000.0
-74.0405178,4.727977,4.0,2.0,77.0,4.0,1.0,1.0,510000.0,0.0,2740000.0
-74.049,4.72,5.0,2.0,76.0,23.0,2.0,1.0,650000.0,3.0,2200000.0
-74.1163027,4.7331889,2.0,1.0,50.0,4.0,2.0,0.0,0.0,0.0,900000.0
-74.046121,4.6746517,6.0,2.0,56.0,23.0,1.0,2.0,360000.0,0.0,3100000.0
-74.063509997941,4.632159003351,4.0,2.0,49.0,23.0,2.0,0.0,0.0,7.0,2700000.0
-74.128012,4.7226502,3.0,2.0,64.0,4.0,3.0,1.0,377300.0,0.0,1422700.0
-74.055019968215,4.679100008066,6.0,2.0,60.0,23.0,1.0,1.0,501800.0,2.0,4900000.0
-74.056,4.736,4.0,2.0,65.0,23.0,3.0,1.0,300000.0,4.0,1700000.0
-74.136675596237,4.7239206104759,4.0,1.0,50.0,4.0,2.0,0.0,0.0,6.0,1200000.0
-74.1035835,4.6698479,4.0,3.0,68.0,0.0,2.0,1.0,300000.0,0.0,3600000.0
-74.0929971,4.6925717,3.0,2.0,82.0,31.0,3.0,1.0,0.0,0.0,2100000.0
-74.0864553,4.7001169,4.0,2.0,65.0,12.0,3.0,1.0,0.0,7.0,2050000.0
-74.02734875679,4.7492824976708,4.0,1.0,35.0,0.0,1.0,0.0,0.0,0.0,1200000.0
-74.1326622,4.6616278,4.0,3.0,76.0,4.0,3.0,1.0,340000.0,0.0,1860000.0
-74.0849609,4.7540406,2.0,1.0,41.0,4.0,2.0,0.0,80000.0,0.0,1180202.0
-74.1087883,4.6709623,4.0,3.0,90.0,23.0,3.0,1.0,0.0,0.0,2000000.0
-74.041827020255,4.721121003256,4.0,2.0,96.0,23.0,3.0,1.0,0.0,1.0,3500000.0
-74.0636783,4.6313406,4.0,2.0,49.0,31.0,2.0,0.0,250000.0,10.0,2350000.0
-74.117233,4.6580636,3.0,2.0,60.0,12.0,3.0,1.0,0.0,0.0,2000000.0
-74.049313,4.6676329,6.0,2.0,117.0,23.0,3.0,1.0,0.0,2.0,4500000.0
-74.0292778,4.738629,2.0,1.0,42.0,12.0,2.0,0.0,0.0,0.0,1200000.0
-74.0516997,4.6641417,6.0,5.0,328.0,23.0,2.0,4.0,2900000.0,0.0,17500000.0
-74.055,4.677,6.0,4.0,147.0,23.0,3.0,2.0,1373000.0,7.0,6300000.0
-74.1411024,4.5804868,2.0,1.0,45.0,0.0,2.0,0.0,0.0,0.0,750000.0
-74.049420018703,4.6640099839605,6.0,2.0,123.0,12.0,1.0,2.0,1000000.0,3.0,8000000.0
-74.043,4.674,6.0,5.0,310.0,31.0,3.0,4.0,4200000.0,13.0,25000000.0
-74.027,4.748,4.0,1.0,45.0,4.0,1.0,0.0,170000.0,0.0,1200000.0
-74.0410119,4.6922694,6.0,3.0,122.74,23.0,4.0,1.0,0.0,1.0,2560000.0
-74.0721359,4.6892909,4.0,1.0,35.0,0.0,1.0,0.0,260000.0,1.0,1600000.0
-74.137221,4.6596579,2.0,1.0,32.0,4.0,2.0,0.0,0.0,0.0,1600000.0
-74.0948604,4.6337303,4.0,2.0,74.0,31.0,3.0,1.0,415000.0,0.0,2500000.0
-74.0698937,4.6020185,4.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,1350000.0
-74.1541011,4.6544576,3.0,2.0,12.0,4.0,3.0,1.0,204000.0,0.0,1196000.0
-74.076551069569,4.625650113739,4.0,1.0,35.0,4.0,1.0,0.0,0.0,0.0,1450000.0
-74.047400951386,4.665601866563,6.0,5.0,276.0,12.0,3.0,4.0,2200000.0,0.0,16800000.0
-74.0410227,4.6954606,6.0,3.0,125.0,31.0,3.0,1.0,0.0,3.0,3000000.0
-74.1145981,4.7014354,2.0,1.0,47.0,4.0,3.0,0.0,65700.0,0.0,584300.0
-74.0485787,4.6885099,6.0,5.0,155.0,23.0,3.0,2.0,1000000.0,0.0,6000000.0
-74.047775,4.6560281,6.0,4.0,406.0,12.0,4.0,4.0,3000000.0,0.0,22000000.0
-74.052085966827,4.650874996861,6.0,5.0,250.0,23.0,3.0,2.0,0.0,2.0,12200000.0
-74.1340604,4.6560597,3.0,1.0,39.0,0.0,2.0,0.0,0.0,0.0,1350000.0
-74.1721868,4.6493808,2.0,1.0,39.0,23.0,2.0,0.0,0.0,0.0,700000.0
-74.0653763,4.7253618,5.0,3.0,147.5,23.0,3.0,2.0,902000.0,6.0,3250000.0
-74.1250592,4.7236094,4.0,2.0,75.0,4.0,3.0,1.0,0.0,0.0,2500000.0
-74.0497889,4.659475,6.0,3.0,200.0,31.0,3.0,2.0,0.0,1.0,8000000.0
-74.10449,4.69084,3.0,1.0,45.0,31.0,2.0,0.0,0.0,0.0,800000.0
-74.052,4.665,5.0,3.0,90.0,31.0,2.0,1.0,839000.0,1.0,4661000.0
-74.105401039124,4.6421938761552,5.0,3.0,130.0,12.0,3.0,2.0,700000.0,10.0,6000000.0
-74.072892665863,4.7171202163516,4.0,2.0,70.0,4.0,2.0,2.0,0.0,3.0,2600000.0
-74.028,4.692,6.0,5.0,500.0,23.0,4.0,5.0,2600000.0,0.0,20000000.0
-74.043459814993,4.702598505981,6.0,2.0,57.0,4.0,1.0,1.0,376000.0,5.0,2900000.0
-74.1009392,4.6376712,4.0,2.0,94.0,23.0,3.0,1.0,411000.0,12.0,2800000.0
-74.056,4.672,5.0,3.0,90.0,23.0,2.0,1.0,1000000.0,2.0,4500000.0
-74.04345,4.67171,6.0,2.0,150.0,31.0,2.0,2.0,950000.0,3.0,4850000.0
-74.0308765,4.7079144,5.0,2.0,75.0,12.0,2.0,1.0,700000.0,0.0,2400000.0
-74.1072824,4.7039629,3.0,2.0,80.0,23.0,4.0,0.0,0.0,2.0,1400000.0
-74.052336215973,4.6531226921746,6.0,5.0,305.0,23.0,4.0,2.0,2500000.0,4.0,15000000.0
-74.0793204,4.6105278,3.0,1.0,38.0,12.0,2.0,0.0,0.0,4.0,1100000.0
-74.0691423,4.7411288,4.0,1.0,36.0,0.0,1.0,0.0,0.0,13.0,1600000.0
-74.030698032133,4.7079580206,5.0,2.0,75.0,4.0,2.0,1.0,625000.0,2.0,2575000.0
-74.0562103,4.6726667,5.0,3.0,150.0,0.0,3.0,2.0,1200000.0,2.0,7500000.0
-74.0491065,4.7222392,5.0,2.0,64.0,4.0,2.0,1.0,0.0,2.0,2800000.0
-74.054387100041,4.6637903549164,5.0,1.0,47.0,4.0,1.0,1.0,0.0,3.0,3755000.0
-74.040638,4.706279,6.0,2.0,72.0,31.0,2.0,2.0,810000.0,3.0,3190000.0
-74.0279159545898,4.71488571166992,6.0,6.0,375.0,23.0,4.0,5.0,2400000.0,2.0,16000000.0
-74.061431,4.6577041,4.0,1.0,57.0,4.0,2.0,1.0,600000.0,3.0,2600000.0
-74.050573330229,4.6554559433789,6.0,5.0,260.0,23.0,3.0,3.0,1446000.0,4.0,10500000.0
-74.043049,4.7046358,6.0,2.0,70.0,23.0,2.0,1.0,0.0,0.0,4800000.0
-74.05548,4.682165,6.0,3.0,195.0,23.0,3.0,3.0,1605000.0,0.0,12500000.0
-74.051691144705,4.7012779335496,5.0,2.0,74.0,4.0,2.0,1.0,538000.0,2.0,3100000.0
-74.1450762,4.6494574,3.0,1.0,45.0,4.0,2.0,0.0,116400.0,16.0,1043600.0
-74.049551961666,4.6539395675434,6.0,3.0,122.0,12.0,3.0,2.0,800000.0,3.0,5200000.0
-74.024681089071,4.7048051530278,4.0,2.0,56.0,23.0,3.0,0.0,0.0,0.0,1750000.0
-74.053,4.758,4.0,1.0,42.0,4.0,2.0,0.0,0.0,6.0,1500000.0
-74.0540717,4.7248197,3.0,2.0,55.0,23.0,2.0,1.0,0.0,0.0,1650000.0
-74.0534132,4.6848504,6.0,3.0,120.0,4.0,3.0,2.0,1200000.0,4.0,7800000.0
-74.0470191,4.7145512,5.0,4.0,160.0,23.0,3.0,2.0,700000.0,0.0,4500000.0
-74.0463304,4.6774142,6.0,1.0,72.0,31.0,2.0,1.0,0.0,4.0,3540000.0
-74.0572301,4.6733317,6.0,2.0,120.0,12.0,2.0,2.0,700000.0,0.0,4800000.0
-74.041086272745,4.6764613494983,6.0,3.0,220.0,23.0,3.0,4.0,0.0,6.0,12980000.0
-74.051,4.758,3.0,2.0,61.0,23.0,3.0,1.0,0.0,0.0,2350000.0
-74.040435791539,4.6775825210105,6.0,3.0,94.0,12.0,2.0,2.0,959000.0,2.0,4900000.0
-74.0628805,4.6347235,4.0,2.0,62.0,31.0,3.0,0.0,0.0,4.0,1550000.0
-74.1061071,4.6143869,3.0,1.0,36.0,0.0,2.0,0.0,136000.0,0.0,1100000.0
-74.0301356167663,4.6995775719322,5.0,2.0,56.0,4.0,1.0,1.0,0.0,0.0,4000000.0
-74.0562987,4.6612637,5.0,4.0,170.0,31.0,2.0,3.0,1100000.0,4.0,8500000.0
-74.0404609,4.7389419,3.0,2.0,62.0,23.0,2.0,1.0,200000.0,0.0,1700000.0
-74.0853583,4.7361867,3.0,1.0,38.0,0.0,2.0,0.0,130000.0,0.0,1600000.0
-74.028232102747,4.699503448648,6.0,3.0,144.0,23.0,3.0,2.0,0.0,1.0,8000000.0
-74.1107594,4.6425512,4.0,1.0,57.0,4.0,1.0,1.0,380000.0,18.0,2020000.0
-74.047250747681,4.6589826919677,6.0,4.0,319.0,12.0,3.0,3.0,0.0,11.0,25000000.0
-74.0505305,4.6793933,6.0,3.0,123.0,23.0,2.0,2.0,0.0,4.0,4500000.0
-74.1068882732391,4.6476213284013,3.0,2.0,72.0,12.0,3.0,1.0,0.0,0.0,3000000.0
-74.039624692474,4.7061184461278,6.0,1.0,70.0,31.0,1.0,1.0,1000000.0,0.0,2000000.0
-74.180558162825,4.607498061195,2.0,1.0,116.0,31.0,2.0,0.0,0.0,3.0,2000000.0
,,,,,,,,,,
-74.1622895,4.653109,3.0,2.0,45.0,4.0,3.0,0.0,99800.0,0.0,850200.0
-74.0375847,4.7531513,3.0,3.0,128.0,0.0,3.0,2.0,560000.0,9.0,3600000.0
-74.05515,4.68323,6.0,2.0,65.0,4.0,1.0,2.0,564000.0,5.0,4200000.0
-74.041648,4.6957957,6.0,3.0,120.0,31.0,3.0,1.0,0.0,3.0,3500000.0
-74.0702984,4.6102981,3.0,1.0,33.0,0.0,1.0,0.0,0.0,0.0,1950000.0
-74.052577628918,4.659603205241,6.0,4.0,440.0,31.0,3.0,3.0,0.0,12.0,16900000.0
-74.0836376,4.628558,4.0,3.0,86.0,23.0,3.0,1.0,0.0,5.0,2450000.0
-74.137624809781,4.664632719051,4.0,2.0,60.0,0.0,3.0,1.0,218600.0,0.0,1900000.0
-74.0400415,4.6786821,6.0,4.0,205.0,23.0,3.0,2.0,0.0,0.0,15000005.0
-74.1436717,4.6123894,3.0,1.0,60.0,23.0,2.0,0.0,0.0,2.0,750000.0
-74.1673694,4.6949092,3.0,1.0,42.0,0.0,3.0,0.0,0.0,0.0,1000000.0
-74.0387834,4.6918917,6.0,1.0,80.0,31.0,2.0,2.0,613200.0,4.0,3600000.0
-74.037053,4.7264465,4.0,1.0,50.0,23.0,1.0,1.0,0.0,3.0,1800000.0
-74.058,4.664,5.0,2.0,104.0,31.0,3.0,2.0,0.0,4.0,3800000.0
-74.0721932761963,4.59220272436142,2.0,2.0,67.0,0.0,1.0,2.0,815000.0,5.0,2700000.0
-74.044253241155,4.6691369032286,6.0,5.0,344.0,23.0,4.0,3.0,2500000.0,0.0,12000000.0
-74.0553081,4.6919175,5.0,3.0,75.0,12.0,2.0,2.0,0.0,5.0,4000000.0
-74.1077943810484,4.68639771688284,3.0,2.0,95.0,12.0,3.0,1.0,0.0,0.0,1700000.0
-74.056,4.68,6.0,2.0,69.0,23.0,2.0,1.0,0.0,5.0,2985000.0
-74.1605169,4.5927343,3.0,2.0,56.0,4.0,3.0,0.0,146700.0,0.0,1253300.0
-74.0236862,4.7050436,4.0,2.0,56.0,23.0,3.0,1.0,349000.0,3.0,1400000.0
-74.0825711,4.6073785,3.0,2.0,65.0,0.0,3.0,1.0,0.0,12.0,2300000.0
-74.0423266,4.7266377,0.0,3.0,107.0,0.0,3.0,2.0,0.0,0.0,3700000.0
-74.0997102,4.7047694,3.0,1.0,72.0,4.0,3.0,0.0,0.0,0.0,1380000.0
-74.0409961,4.7056364,6.0,1.0,90.0,31.0,2.0,1.0,1200000.0,0.0,3700000.0
-74.051747677771,4.6649022366225,6.0,5.0,425.0,23.0,4.0,2.0,2704000.0,10.0,10000000.0
-74.0520439,4.7023363,6.0,3.0,87.0,4.0,2.0,2.0,0.0,5.0,5500000.0
-74.027520033544,4.690809987807,6.0,4.0,471.0,31.0,3.0,4.0,0.0,2.0,20000000.0
-74.1912173,4.6423583,3.0,1.0,45.0,23.0,2.0,0.0,54000.0,0.0,646000.0
-74.0536391,4.6771497,5.0,2.0,143.0,23.0,2.0,2.0,0.0,0.0,8000000.0
-74.052006475008,4.664209358708,6.0,3.0,215.0,4.0,2.0,3.0,1800000.0,10.0,15500000.0
-74.17729119936,4.6134293991453,2.0,1.0,54.0,23.0,3.0,0.0,0.0,0.0,1020000.0
-74.042473,4.677737,6.0,1.0,47.0,31.0,1.0,1.0,643200.0,2.0,3000000.0
-74.034,4.697,6.0,2.0,112.0,31.0,3.0,2.0,928500.0,2.0,2471500.0
-74.0474645,4.6567503,6.0,3.0,167.0,23.0,2.0,2.0,1750000.0,8.0,7000000.0
-74.101,4.637,4.0,3.0,98.0,23.0,3.0,2.0,350000.0,0.0,4650000.0
-74.0504762,4.7579033,4.0,2.0,60.0,4.0,2.0,1.0,0.0,0.0,2100000.0
-74.1675044,4.6517864,2.0,2.0,50.0,23.0,2.0,0.0,0.0,0.0,750000.0
-74.0691668,4.7410532,4.0,1.0,37.0,4.0,2.0,0.0,137671.0,0.0,1662329.0
-74.066,4.727,5.0,2.0,75.0,12.0,2.0,1.0,401000.0,6.0,2751000.0
-74.1120945,4.5369313,2.0,1.0,52.0,0.0,2.0,0.0,98912.0,0.0,901088.0
-74.0805258,4.5912525,2.0,2.0,50.0,31.0,2.0,0.0,0.0,0.0,950000.0
-74.1165245,4.6947643,3.0,1.0,50.0,23.0,2.0,0.0,0.0,0.0,850000.0
-74.0326577,4.7018589,5.0,3.0,101.0,4.0,2.0,2.0,0.0,5.0,5200000.0
-74.041553588457,4.6917476806531,6.0,3.0,97.0,0.0,2.0,2.0,0.0,3.0,4600000.0
-74.094933,4.594714,3.0,1.0,45.0,4.0,2.0,0.0,0.0,3.0,1100000.0
-74.076572326979,4.7215230962578,6.0,6.0,440.0,23.0,5.0,5.0,2900000.0,0.0,16100000.0
-74.096206,4.7069844,3.0,1.0,65.0,12.0,2.0,0.0,60000.0,0.0,1100000.0
-74.0497532,4.6886903,5.0,2.0,79.0,23.0,2.0,1.0,0.0,1.0,3650000.0
-74.047262013912,4.665747720127,6.0,4.0,271.0,12.0,3.0,4.0,2137000.0,10.0,16800000.0
-74.0249171,4.709775,6.0,5.0,270.0,23.0,3.0,4.0,1769000.0,0.0,10000000.0
-74.1017074,4.5701633,3.0,1.0,75.0,23.0,2.0,0.0,0.0,0.0,1125000.0
-74.0560185,4.7001217,5.0,1.0,50.0,12.0,1.0,1.0,366000.0,0.0,2150000.0
-74.0273484,4.749229,4.0,1.0,35.0,0.0,1.0,0.0,0.0,18.0,1400000.0
-74.048224,4.662328,6.0,5.0,350.0,4.0,4.0,5.0,0.0,5.0,20000000.0
-74.044653062729,4.680767294336,6.0,1.0,67.0,31.0,2.0,1.0,668000.0,1.0,2300000.0
-74.0474278,4.6720903,6.0,4.0,183.0,23.0,3.0,3.0,0.0,5.0,9250000.0
-74.051324,4.674707,6.0,4.0,237.0,4.0,3.0,3.0,1682000.0,3.0,16500000.0
-74.0523296,4.6809503,6.0,3.0,94.0,12.0,2.0,2.0,866000.0,0.0,4400000.0
-74.0581766,4.6733439,5.0,1.0,38.0,23.0,1.0,1.0,0.0,2.0,2700000.0
-74.146671,4.676689,4.0,2.0,57.0,0.0,2.0,0.0,0.0,0.0,1950000.0
-74.0393903,4.7229059,4.0,2.0,79.0,23.0,2.0,1.0,387000.0,0.0,1813000.0
-74.1340235,4.660878,4.0,1.0,35.0,0.0,2.0,0.0,0.0,4.0,1650000.0
-74.05772742574,4.662374287713,6.0,2.0,62.0,4.0,2.0,1.0,0.0,3.0,5474000.0
-74.030159997768,4.7031999913525,6.0,4.0,149.0,31.0,3.0,2.0,1366000.0,3.0,3634000.0
-74.0849609,4.7540406,2.0,1.0,38.0,4.0,2.0,0.0,80000.0,0.0,1050305.0
-74.0413063,4.7085124,6.0,5.0,224.0,31.0,3.0,2.0,0.0,2.0,8800000.0
-74.0415153,4.7066385,6.0,3.0,189.0,23.0,3.0,2.0,0.0,3.0,5900000.0
-74.0696768,4.6057524,4.0,2.0,45.0,4.0,1.0,1.0,376000.0,0.0,1824000.0
,,,,,,,,,,
-74.141209,4.5980608,2.0,1.0,45.0,12.0,2.0,0.0,0.0,7.0,1100000.0
-74.142381,4.7114599,3.0,1.0,56.0,0.0,2.0,0.0,0.0,0.0,700000.0
-74.0390048,4.7579628,3.0,1.0,52.0,12.0,2.0,0.0,0.0,3.0,950000.0
-74.1761073,4.5898384,2.0,1.0,50.0,4.0,2.0,0.0,0.0,3.0,600000.0
-74.0469071079346,4.67363310268248,6.0,3.0,160.0,23.0,2.0,3.0,1500000.0,2.0,5900000.0
-74.149502214182,4.633295266133,3.0,2.0,70.0,12.0,3.0,0.0,0.0,3.0,1300000.0
-74.0679511,4.6916002,4.0,3.0,113.0,12.0,3.0,2.0,0.0,5.0,3900000.0
-74.1056435,4.6692679,4.0,3.0,95.0,23.0,3.0,0.0,0.0,0.0,3000000.0
-74.0757659,4.7272399,6.0,5.0,295.0,31.0,4.0,3.0,2067000.0,4.0,6000000.0
-74.0362877217803,4.70365816760135,6.0,4.0,215.0,31.0,3.0,2.0,1100000.0,3.0,7500000.0
-74.0281922,4.7508429,2.0,1.0,35.0,4.0,2.0,0.0,121600.0,0.0,1078400.0
-74.0458133,4.6880459,5.0,1.0,40.0,12.0,1.0,1.0,0.0,4.0,3600000.0
-74.0634032,4.7290321,5.0,2.0,73.0,23.0,3.0,1.0,464000.0,10.0,2100000.0
-74.124326843378,4.655878460093,4.0,2.0,59.0,4.0,2.0,1.0,0.0,10.0,2700000.0
-74.0572254,4.6416216,5.0,2.0,58.0,23.0,1.0,2.0,609000.0,0.0,2300000.0
-74.0557232729986,4.67318603550217,6.0,4.0,175.0,0.0,2.0,2.0,0.0,0.0,15000000.0
-74.032,4.705,5.0,1.0,44.0,23.0,1.0,1.0,322000.0,1.0,1550000.0
-74.1561565,4.5814765,3.0,2.0,62.0,12.0,3.0,0.0,0.0,0.0,1300000.0
-74.1146196,4.6813356,3.0,3.0,109.0,23.0,2.0,0.0,0.0,1.0,2300000.0
-74.0293979,4.7071027,5.0,2.0,94.0,0.0,2.0,2.0,0.0,2.0,4750000.0
-74.0544341,4.7522458,3.0,2.0,70.0,12.0,3.0,1.0,303000.0,0.0,2297000.0
-74.1165118,4.7296813,4.0,2.0,65.0,23.0,3.0,0.0,0.0,0.0,1600000.0
-74.0479186,4.6900826,6.0,4.0,170.0,31.0,4.0,2.0,1500000.0,3.0,4500000.0
-74.0350545,4.7082064,5.0,2.0,140.0,23.0,1.0,2.0,0.0,5.0,3800000.0
-74.074720039067,4.6600399793405,3.0,1.0,32.0,31.0,1.0,0.0,0.0,2.0,976000.0
,,,,,,,,,,
-74.0446947,4.6779782,6.0,2.0,80.0,23.0,1.0,1.0,1000000.0,0.0,3800000.0
-74.0541806,4.7285232,3.0,2.0,68.0,12.0,2.0,0.0,0.0,0.0,2000000.0
-74.0672912,4.6133682,4.0,1.0,70.0,12.0,2.0,0.0,0.0,2.0,2700000.0
-74.048262,4.7177766,5.0,0.0,69.0,12.0,0.0,0.0,0.0,0.0,3600000.0
-74.041906132231,4.6788576274255,6.0,3.0,82.0,4.0,2.0,1.0,0.0,11.0,7000000.0
-74.0785473,4.6362398,4.0,1.0,41.0,0.0,1.0,1.0,430000.0,2.0,1700000.0
-74.0861878,4.7409044,4.0,2.0,60.0,12.0,3.0,1.0,0.0,0.0,1850000.0
-74.1602497,4.597638,3.0,1.0,40.0,0.0,2.0,0.0,0.0,0.0,1150000.0
-74.0355945,4.758319,3.0,1.0,43.0,23.0,2.0,0.0,104160.0,4.0,1150000.0
-74.153546,4.6417397,3.0,2.0,55.0,4.0,2.0,1.0,0.0,8.0,1450000.0
-74.1582253999999,4.6406691,3.0,1.0,50.0,12.0,2.0,1.0,0.0,0.0,2200000.0
-74.0708954,4.6873883,4.0,2.0,79.0,31.0,3.0,1.0,0.0,0.0,3000000.0
-74.0540119,4.6784581,6.0,2.0,81.39,0.0,1.0,2.0,600000.0,7.0,4000000.0
-74.1499435,4.6357743,3.0,2.0,56.0,12.0,3.0,0.0,0.0,1.0,1260000.0
-74.061684,4.7336025,5.0,3.0,111.0,23.0,3.0,2.0,0.0,0.0,4436400.0
-74.0342955,4.7304229,4.0,2.0,62.0,31.0,3.0,1.0,315900.0,0.0,1484100.0
-74.1011947,4.6926316,3.0,1.0,40.0,23.0,2.0,0.0,0.0,3.0,1200000.0
-74.0545298537674,4.64432698363528,4.0,2.0,65.0,0.0,2.0,1.0,0.0,16.0,3500000.0
-74.0323868,4.7249398,4.0,3.0,83.0,4.0,3.0,2.0,0.0,0.0,3500000.0
-74.1192949,4.7456973,2.0,1.0,50.0,23.0,2.0,0.0,0.0,0.0,800000.0
-74.0527809,4.736379,3.0,1.0,30.0,4.0,1.0,0.0,0.0,0.0,1550000.0
-74.145219,4.6493425,3.0,1.0,40.0,0.0,2.0,0.0,0.0,0.0,1250000.0
-74.1165284,4.6217026,3.0,1.0,60.0,31.0,1.0,0.0,0.0,0.0,900000.0
-74.1349836,4.7236253,4.0,2.0,79.0,31.0,3.0,1.0,0.0,1.0,430000000.0
-74.0501851,4.7241567,5.0,2.0,73.0,31.0,2.0,2.0,0.0,5.0,3750000.0
-74.083,4.607,3.0,1.0,38.0,4.0,1.0,0.0,0.0,11.0,1500000.0
-74.0895022,4.720626,6.0,0.0,487.0,23.0,0.0,4.0,1900000.0,0.0,9000000.0
-74.0442039,4.7292813,5.0,2.0,57.0,31.0,3.0,1.0,412000.0,1.0,1600000.0
-74.0612335,4.6358208,4.0,1.0,65.0,31.0,3.0,0.0,0.0,0.0,2100000.0
-74.1320705,4.6524133,3.0,2.0,58.0,4.0,3.0,1.0,0.0,0.0,1650000.0
-74.1614498,4.695793,3.0,1.0,46.0,12.0,3.0,0.0,166000.0,0.0,1034000.0
-74.0563596,4.7353279,5.0,2.0,107.0,12.0,3.0,2.0,420000.0,6.0,3500000.0
-74.1246755,4.6563611,4.0,2.0,62.0,0.0,2.0,1.0,0.0,7.0,2600000.0
-74.0511948,4.6529074,5.0,3.0,150.0,23.0,2.0,3.0,0.0,4.0,8500000.0
-74.0470086,4.675019,6.0,2.0,80.0,31.0,2.0,2.0,450000.0,0.0,3200000.0
-74.0501422,4.6518929,6.0,3.0,180.0,31.0,2.0,1.0,693000.0,1.0,6007000.0
-74.061477184296,4.6418302922802,4.0,1.0,50.0,31.0,1.0,1.0,300000.0,3.0,2500000.0
-74.0916863,4.5775997,3.0,1.0,59.0,23.0,2.0,0.0,0.0,0.0,1000000.0
-74.054496,4.657717,6.0,4.0,235.0,31.0,3.0,3.0,1750000.0,4.0,8500000.0
-74.0409961,4.7056364,6.0,4.0,160.0,31.0,3.0,2.0,1215700.0,0.0,5356800.0
-74.0427399,4.668676,6.0,5.0,746.65,31.0,4.0,5.0,4488000.0,12.0,30000000.0
-74.0257602,4.744976,4.0,1.0,48.0,4.0,1.0,1.0,0.0,9.0,1700000.0
-74.0333501,4.7009066,5.0,4.0,107.0,23.0,2.0,2.0,654600.0,0.0,3345400.0
-74.068,4.683,3.0,1.0,110.0,31.0,3.0,0.0,50000.0,4.0,2450000.0
-74.172438,4.5853946,3.0,1.0,50.0,4.0,2.0,0.0,0.0,0.0,850000.0
-74.0307467,4.7074544,5.0,2.0,72.0,12.0,2.0,1.0,0.0,4.0,3700000.0
-74.06220151569,4.6892118869625,5.0,2.0,67.0,0.0,2.0,1.0,0.0,5.0,3500000.0
-74.0617991,4.7469157,4.0,1.0,40.0,4.0,2.0,0.0,0.0,4.0,1350000.0
-74.07635,4.6563255,3.0,1.0,53.0,23.0,2.0,0.0,0.0,0.0,1400000.0
-74.0519012,4.693542,6.0,4.0,162.0,12.0,3.0,3.0,0.0,3.0,7500000.0
-74.0290782,4.7018634,5.0,3.0,85.21,0.0,2.0,2.0,0.0,0.0,4700000.0
-74.0353852,4.719831,4.0,2.0,71.0,12.0,2.0,1.0,397000.0,0.0,2138730.0
-74.0423595,4.7062831,6.0,3.0,152.0,31.0,3.0,2.0,0.0,5.0,6000000.0
-74.0402519,4.7624746,3.0,1.0,62.0,23.0,3.0,0.0,300000.0,0.0,2300000.0
-74.0436441,4.6773926,6.0,2.0,110.0,12.0,2.0,2.0,1000000.0,3.0,5800000.0
-74.2036335,4.6266211,2.0,1.0,45.0,12.0,3.0,0.0,56000.0,0.0,694000.0
-74.0401665,4.6799537,6.0,3.0,118.0,31.0,2.0,2.0,0.0,8.0,5450000.0
-74.0580792,4.6389632,5.0,2.0,64.0,0.0,1.0,2.0,647000.0,0.0,2300000.0
-74.0411103,4.7070737,5.0,2.0,61.0,23.0,1.0,1.0,0.0,0.0,4000000.0
-74.0396744,4.6952038,6.0,2.0,80.0,23.0,2.0,1.0,700000.0,4.0,1800000.0
-74.03,4.693,6.0,4.0,322.0,23.0,4.0,4.0,2800000.0,0.0,15000000.0
-74.0291924,4.7218196,4.0,2.0,58.0,23.0,2.0,1.0,335000.0,0.0,2165000.0
-74.1477709,4.6412665,3.0,1.0,55.0,12.0,2.0,0.0,0.0,0.0,1400000.0
-74.077784,4.678768,6.0,1.0,20.0,0.0,1.0,0.0,200000.0,0.0,2200000.0
-74.0544993,4.6576986,5.0,3.0,260.0,23.0,3.0,4.0,1500000.0,2.0,9500000.0
-74.0640258789062,4.63413619995117,4.0,1.0,34.0,0.0,1.0,1.0,0.0,5.0,2400000.0
-74.1063134,4.6142987,3.0,1.0,38.0,0.0,2.0,0.0,0.0,0.0,1150000.0
-74.0510498,4.7310745,4.0,2.0,78.0,23.0,3.0,1.0,566000.0,0.0,1734000.0
-74.0573351,4.6730187,6.0,4.0,167.0,4.0,3.0,2.0,0.0,3.0,12300000.0
-74.067665,4.7042413,5.0,3.0,115.0,23.0,3.0,2.0,600000.0,0.0,3000000.0
-74.1102088,4.7157672,3.0,1.0,52.0,23.0,2.0,0.0,0.0,4.0,1200000.0
-74.1168617,4.6218091,3.0,1.0,45.0,4.0,2.0,0.0,0.0,0.0,790000.0
-74.041828742382,4.7047317316829,6.0,4.0,147.0,12.0,3.0,2.0,0.0,5.0,10000000.0
-74.1178788,4.5224575,3.0,1.0,51.0,0.0,2.0,0.0,0.0,0.0,800000.0
-74.0700756,4.6513255,4.0,4.0,200.0,31.0,5.0,1.0,0.0,2.0,4000000.0
-74.0615572,4.6490688,4.0,2.0,60.0,4.0,2.0,1.0,772400.0,0.0,1927600.0
-74.1522095,4.686527,3.0,2.0,38.0,0.0,3.0,0.0,0.0,0.0,1150000.0
